model,rating,comments
cx5,5 out of 5 stars,"After the untimely demise of my previous vehicle, I rented a CX-5 and thought to test drive a CX-5 Signature.

First off, this car is very comfortable. Never before did I realize what I was missing without a heated steering wheel.

The ride is very comfortable and the turbo provides enough power to be taken seriously on the highway when merging or passing.

The entertainment system controls are knob controlled in the median area just set back from the gear shift.

All the fancy cameras and radars are also quite the upgrade.  This thing could probably park itself (but doesnt).

My only disappointment is the gas mileage; I get about 22 mpg, and it seems that 93 premium is recommended.

The AWD is a huge improvement in rainy conditions and I look forward to tackling any snow this winter."
cx5,5 out of 5 stars,Never a Mazda or SUV fan but needed the AWD. Seats are leather but seem to be a bit hard. It is the GT model and it drives well although I do find it struggling to accelerate quickly and often seems lost between gears. Feels like the motor is winding while the transmission waits too long to up-shift. The infotainment system takes a little while to get used to because it is not a touch screen and I have a feeling the scroll wheel will be a point of failure at some time in the future. I personally don't like the way Mazda's look but it is growing on me. How could I buy a vehicle I don't find attractive? It has what I need and the price was right. I would highly suggest a turbo model.
cx5,5 out of 5 stars,"Top notch SUV experience plus Mazda integrity,craftsmanship,and style. The best SUV I’ve owned."
cx5,5 out of 5 stars,"Was a little skeptical since we previously bought a CR-V and really liked it.  When we drove the CX-5 it really sold us.  Handled great and was fun to drive.  Can't really say that about the CR-V, which is a great car, but I wouldn't categorize it as ""fun"".  There was snow on the road when we drove the CX-5 and it had no issue.  Would have liked to get a 2022 but none available.  The dealer didn't charge over sticker like all the other dealers in Chicagoland so that was a huge advantage.  So far super happy with the vehicle."
cx5,2 out of 5 stars,"Within 5 days of owning this car, the electrical system experienced a major malfunction. The steering went out, the brakes went out and the only thing that minimized the damage in the collision this malfunction caused was the automatic braking system. I brought the car to the dealership who has a Mazda technician come out and evaluate the vehicle. They said nothing was wrong. I paid an independent collision specialist to come run the cars system and they found a whole host of issues including bad sensors, faulty analog to digital transformers and missing grounds. To say I’m disappointed is an understatement. I traded it in and got a Tiguan. I don’t recommend Mazda. They’re trying to go up market with a down market price and you get what you pay for."
cx5,5 out of 5 stars,Awesome ride and beautiful inside and out
cx5,5 out of 5 stars,"My new 2021 Mazda CX-5 looks and feels like a luxury vehicle - for the price of a typical crossover suv.  Amazing look, feel, and entertainment system.  I leased my new car at Charlottesville Flow Mazda with the help of Ray Jordan.  He made my first time renting a car quick, easy, and fun.  The car is fantastic and I could not have found it without the help of amazing salesman Ray Jordan."
cx5,5 out of 5 stars,"1-2 months ago I bought a CX5. A large part of my getting this SUV is because with my age and arthritis a car which is higher off the ground is easier to get in and out of than a sedan which is low to the ground. My decision was also based on my having read in Consumer Reports magazine that Mazda as a company was rated first place in their cars' reliability. Reviews in car magazines mentioned that the CX5's turbo-charger gives it a 0-60 mph time of about 6 seconds which pins me to the seat when I stomp on the accelerator in a highway entrance ramp. it also handles like it's glued to the road, which is in part a characteristic of the 4 wheel drive and the large tires. I have the top of the line ""signature"" model. It's heads up display is great and you can even alter the position of where on the lower windshield the display is projected - it can be moved vertically and horizontally. Another great option is that the accessory computer display is not a touch screen. My wife's car has a touch screen and I have to reach for it which takes my eyes off the road. The CX5's display is controlled by a 2.5 inch rotary knob which is just behind the gear-shift. That knob not only turns, but also tilts side to side, making selecting options easier than a touch screen. Right next to that knob is a small rotary knob which controls the radio's volume - pushing on it vertically turns the radio on or off. That display always shows the time. The doors lock automatically when the car reaches about 10 mph. There's two seat position memory buttons. The windshield wipers turn on automatically in the rain. The arm rest box has two USB-A outlets. The front seats can be heated or cooled. The steering wheel can be heated. The side rear view mirrors can be folded in and they also do so when you turn the car off. The center display can show you a 360 degree view, and automatically shows a front view when you're near something ahead like when I park in my home's garage it prevents me from running into the garbage pails. I'm not keen in the very large size of the key fob and its buttons are too small and are too easily pushed unintentionally, but it contains a conventional key inside of it, and you can easily replace the internal button battery. The headlights have an enormous lateral field of view. There's little room for an adult to fit in the back seats, but I bought the car as if it were a two seat car."
cx5,4 out of 5 stars,"Nice little crossover. Comfortable, packed with tech & safety and stylish. I don't think it looks as good as an Acura RDX, but a similarly equipped RDX would have been close to $10K. For me, that just wasn't worth it. Turbo engine is nice and I am getting about 27 MPG, mostly highway. No complaints from me."
cx5,4 out of 5 stars,I wanted the visual on the windshield
cx5,5 out of 5 stars,Beautiful car inside & out!
cx5,2 out of 5 stars,"The high tech features are a continuing irritation. Some I can turn off but the ""advanced keyless entry with push button start"" is a daily irritant. After opening the driver side front door and walking to the garage door, waiting for my wife to come out, the doors lock automatically. What a monumental irritant. I also don't like the large key fob that makes my key chain unwieldy (I will also need a new key fob battery every year) another nuisance. I also find the engine noisy under acceleration with transmission shift hesitancy and roar. It was a mistake buying this car. Not to mention the low fuel economy for a 2.5L engine."
cx5,4 out of 5 stars,Great value
cx5,5 out of 5 stars,I love everything about it !
cx5,5 out of 5 stars,"I have the 2021 Grand Touring with the standard 2.5L.  White exterior with black leather.  This is our 4th CX-5 and is my favorite one so far.  The standard 2.5 has plenty of punch for me.  It is zippy around town and fun to drive with enough punch to get the job done on the highway.  I really like the cylinder cut-off feature.  With the display set to monitor the cylinder activation, it amazes me just how smoothly this car transitions from 4, to 2, to complete shut-off, and back to 4 cylinders.  It is seamless.  In my 2016 CX-5 the best I was able to get on the highway was about 32-33mpg.  In this 2021 with the cylinder cut-off I just completed two trips on the highway and achieved 39.6 mpg and 41.5 mpg.  This was a true measured calculation from fill-up to fill-up, with documented mileage.  The pump was always stopped at the auto cut-off on each fill-up.  I was extremely pleased with that performance.  This was achieved with the air conditioner turned off, windows up and cruise control set at no more then 5mph over the limit.  This engine really rewards you for smooth throttle input on the highway.  I could not be more pleased.

From our previous experience with the CX-5's, I know that the all wheel drive system is excellent on the road and I have always been pleased with the handling in light to moderate snowfalls here in PA.  The newer models have stepped things up in the safety department with many welcome features geared towards keeping you safer on the road.  Two thumbs up Mazda!!"
cx5,4 out of 5 stars,"I'm very happy with my purchase even though at the moment MSRP is a deal.  This is my second CX-5, my first was a 2018 Grand Touring.  The 2021 has the upgraded screen which is a bit bigger and higher definition. Same styling as my older car but the Turbo edition gives me a bit more oomph as I get on the highway or need to pass another car without having to kick it into sport mode.  I would love to see wireless CarPlay in newer editions.  Plus a bumper guard and at this trim level a cargo mat and all weather mats would be nice too.  Otherwise the styling is on point and sexy. Love the lines of this car and believe you get a lot more in this class of car compared to the Honda, Toyota or Subaru.  The attention to detail in the inner cabin and the comfort level is far superior."
cx5,5 out of 5 stars,Needed a new car do to Kia engine replacement which takes 3 months.  We had rented a cx5 over the summer.  It is the nicer model in this small suv line up.  The interior seems plush and refined compared to other models
cx5,5 out of 5 stars,Comfortable
cx5,5 out of 5 stars,I love my cx5.  This suv looks like a luxury car without the price.  I chose the crystal mica blue beautiful
cx5,5 out of 5 stars,"My husband and I were looking for a size upgrade from my (purchased previous to meeting him) 2017 Honda HR-V. He's 6'3"", and let's just say it was a struggle.
I researched new vehicles online for a few months. Full disclosure- my list only included 0% financing offers. While I wanted to stay in an SUV, Mazda was running a special on the 6 at the time. Having never driven a car, I thought ""why not test drive it and see"". Side note- it was absolutely fabulous... but same problem, not a great fit for the hubby. We were on our way out when our salesman asked if we had looked at the CX-5. My first thought was ""nope, too much $, will not pay for financing""... but we took a look anyway and I sure did like what we saw. Now, we are not ""fancy"" people. I did not want leather/sunroof/bells/whistles/etc... just a solid, reliable, small SUV with enough cargo space for groceries and the occasional small furniture purchase. I was definitely interested in the newer safety features available, but thought they would not be an option without a high-level trim. I was wrong. One test drive in the CX-5 Touring and we were in love. Plenty of head/leg room, extraordinary amount of standard safety features, good gas mileage, luxurious interior, unique exterior styling, sturdy build, comfortable, and fun to drive... all at the right price point ($29k). Happy ending, we did get the 0% financing and the perfect compact SUV to fit our needs. Have had it for 4 months now and have no complaints. Definitely recommend!"
cx5,5 out of 5 stars,Nice SUV easy to drive have a lot of space good technology
cx5,5 out of 5 stars,Luxury without the luxury price tag
cx5,5 out of 5 stars,"This car is awesome. We bought this compact suv as an upgrade from a small four door Chevy sedan. It’s large enough for an infant car seat, and can hold quite a bit with the seats laid flat. Loving this thing. It’s classy, reliable, attractive and a steal at $30k."
cx5,5 out of 5 stars,So far (125 miles) so good.
cx5,5 out of 5 stars,"I’m absolutely loving my cx-5, there are so many safety features and it’s purely luxury"
cx5,5 out of 5 stars,"HIGHS: Power at all levels.Absolutely fun car to drive! The only car I ever owned that has the ideal seating position. Love the go-kart-like handling. Love the heated steering wheel and seats. The auto wipers and lights remove one more thing that takes your mind off of driving. Great sound. system
LOWS: Ugly wheels!!! The navigation system is too complex and primitive. Info system takes a long time to master-It still gives me fits. Could use more lighting at night on switches, some you can't see at all.50 more horsepower would make it a bomb!!!"
cx5,5 out of 5 stars,"This car has been nothing but a joy to drive. The ride is smooth and the handling is on point. The interior is solid and doesn't feel cheap. The driver safety features really are helpful. At first I thought they would get annoying, but just yesterday I would have hit someone while switching lanes because he was completely in my blind spot. The warning beeped as soon as I put on my signal to change lanes!  The vehicle also has so much pick-up that I never use the optional ""sport"" accessory to boost speed. If I had to say one negative thing it would be that it's not awesome on gas. But I guess when you buy a Turbo that is to be expected."
cx5,4 out of 5 stars,"The Mazda marriage with Toyota make this a contender. Good build well balanced drives well in city and down the highway. Long list of safety features standard.
The 2.5l SKYACTIV-G and 6speed trans are next to bullet proof 
The only 2 issues that keep this from being a 5 star pick is 
1) the keyfobs have the buttons on the edge and I often set off alarm/lock/unlock by just carrying keys in pocket
2) the Mazda Connect system is weak. No touch screen and a clumsy menu make this a frustrating feature. The only savior is Apple carplay and Android"
