model,rating,comments
Rogue,1 out of 5 stars,"Cruise hasn’t worked since day 1. Front panel goes black for 20-30 minutes before gradually returning to normal. Warning senors never work.
Lights won’t automatically go from brights to dim."
Rogue,4 out of 5 stars,"I had this car for a month already , it is very quiet and it feel luxurious,  save gas, BOSE audio is really good and the infotainment is good but it had crashed twice already ,probably  it will be solved with updates , overall I am very pleased 😀with car 🚗."
Rogue,5 out of 5 stars,"We love our Nissan vehicles, this 2021 Rogue SL with Premium Package brings up to date.  Meine Frau and I were considering a second Murano then announced she wanted much better gas mileage, thus the “Rogue Idea” was born.  Found our Rogue through Edmunds, went to Courtesy Nissan Tampa for “a look” and transacted business.  Our salesman was tops in our book-Ben Walker.  Our Rogue is, being updated and completely transformed for the 2021 model year, is simply no longer the “mouse-car” Rogue of old!  The 4 cylinders sirprised is with PLENTY of pep and acceleration.  I could go on and on, but will just say this:  the 2021 Rogue is an exceptional auto and buy.....per us, Nissan has hit a home run with this NEW Rogue. (Over the years....three Nissan trucks-2 being kingcabs, 1 Maxima, 1 Altima, 1 Murano)  Repeat after me: N i s s a n.  Good, you’ve got it!  Smile."
Rogue,4 out of 5 stars,"Peppy with a nice ride.  Jam packed with tech, but not as much as the 2019 jeep Cherokee I traded in.  Actually the only thing I miss is the searchable owners manual that can be bought up on the screen.  I like the size, storage and kick to open tailgate.  The seats are comfortable and sidelines are not obstructed.  Very pleased with the vehicle. One exception.  The electric shifter is hard to get used to and probably dangerous.  To shift into reverse the shifter has to be gripped while depressing a button on the side. Easy.  Then to move in reverse the shifter to be moved forward.  If you operate it like any other  car in the world and move it backwards,  add some gas a d the vehicle will move forward.  Very hard to get used to.  Otherwise love the vehicle.  Think we got a good deal with the help of Edmunds pricing."
Rogue,1 out of 5 stars,"I rented a 2021 rogue for a trip and hated everything about it. It's very technological, but the tech doesn't work.
The screen reset every 5 minutes, which reset the clock, apps, reverse camera, and radio settings. 

The driving assistance made the car almost dangerous to drive- the laning assistance made it hard to change lanes, and collision detection system made it hard to pass slow vehicles.
The cruise control doesn't work without the collision detection- and the collision detection doesn't work when it rains or snows. So no cruise control, no radio, GPS, reverse camera.

This car was a rental- it was very highly maintained! Not even a year old and already the systems were breaking!
It's large, I guess. That's a plus."
Rogue,1 out of 5 stars,"When I first was given it as my Fleet vehicle I couldn't stop talking about.. I actually thought it was quite nice inside and out and rode really nice.

But now... its all leaks, CVT issues.. now a crazy rumbling in the back end like the AWD system is ever reactive. Dealer has had it for 23 days now as I get in and experience the same thing over and over. THANK GOD I personally didnt buy this and it is only a Fleet vehicle... but still a massive headache non stop having to take it in... and they haven't even began to look at all the leaks it has.. Sun roof, back gate.. A pillar. Thing leaks worse then my 1988 VW Cabriolet leaked."
Rogue,2 out of 5 stars,"This Nissan model is plagued with transmisssion problems, which are now the subject of a class-action lawsuit. 

I bought my 2021 Rogue in December 2020 and it has been in the shop 4 times since May 20211. When I climb the steep hill to my house and push the STOP button, the SUV makes a terrifying clunk of metal on metal and lunges forward! It doesn't normally do this on flat land, but will once in a while.

The Nissan dealer service center (I've been to 3 different ones) claim they don't see the problem--there's no problem if they can't recreate it, mind you. Well, all dealerships are on flat land, not a mountaintop! 

I've contacted Nissan Corporate about their supposed Buy Back Program and was told that I have 2 years left on my manufacturer's warranty and they are just sure it will be addressed in that timeframe. 

There are not many negative reviews for this SUV out there, but I suspect most owners don't drive a 30-degree incline 4x a day, so they may not experience the same problem. 

Though the interior is lovely, cabin technology is current, passenger and cargo space is generous, and handling is good, I still DO NOT RECOMMEND THIS SUV BECAUSE OF THE TRANSMISSION PROBLEMS. I suspect that if I kept it, I'll be sinking thousands into continuous trips to the service center---which will all result in ""we don't see a problem.""

I am trading it in today for a Lexus UX 250h and I pray it does not disappoint me like the Nissan Rogue has. I understand that the Nissan Path Finder has the same transmission with similar problems."
Rogue,5 out of 5 stars,"Lots of gizmos, safety features. Comfortable ride. Slow, but not dangerously so. Good steering feel. Brakes are good. So far no glitches or dependability issues.  If you're old enough to have experienced the old GM cars you might remember how good the A/C was in those cars.  Well, I'm currently driving in 90+ Florida weather and I'm constantly having to turn down the air to prevent frostbite.  A real meat locker, in a good sense. The windows are tinted and well insulated, which helps."
Rogue,4 out of 5 stars,"After two years with my 2019 Rouge SV, I decided it was time to step it up in terms of interior quality and performance, I've been a fan of Nissan's for awhile now and when I purchased my 19 it was disappointing that Nissan rehashed the same design yet again, however with the new Rouge it's got a love it or hate it personality to it. My review will be talking about the Platinum version. In my opinion, I REALLY wish Nissan offered a better engine for this year. It's got more power and more ""umph!) then the previous year.. but I think they could have thrown in an engine that delivered my HP and more torque to the wheels, however with that said.. I'd gladly that what they offered anyday vs. the previous model. 

Interior quality is great, the wireless charger pad I wish was bigger. Nissan forgets that there are phones larger than 6.7 inches now, a bigger pad would have been appreciated. The dash is excellent. It's perfect, it's OLED display and since I'm a tech nerd, I love it. It's bright, clear and the heads up display is.. okay. It's a nice feature to have. After a software update wireless apple carplay was offered which is great and has just a hare of lag when switching songs. 

However, looking at the reviews I'd say the SV with tech package (or whatever) is the best way to go, but if you'd want to go all out the top of the line, here is what we got from Nissan is great, you won't be upset with your purchase. ."
Rogue,5 out of 5 stars,Love it perfect for everything size rides great has all safety features
Rogue,5 out of 5 stars,"Lease end of 2018 Nissan Rogue SV with 3 years of no problems at all, great suv. Leased a 2021 Rogue Platinum. Beautiful & has 99% of safety & luxury options as our 2019 Lexus GX460 for a lot less. Very happy with another Nissan Rogue and the dealership we deal with :)?"
Rogue,5 out of 5 stars,"I read all of these reviews before purchasing vehicle.   I purchased a Rogue SL AWD.  I am pleased with the vehicle the only dislikes are a glitchy Apple play only works part of time with Bluetooth connect, but always works when plugged in.  The other Dislike is the front camera cuts in and out when parking vehicle in garage. My favorite part of the Rogue is the styling, the SUV looks great.  Despite my dislikes I would recommend the car as it is a great value compared to the other top rated Compact SUV."
Rogue,4 out of 5 stars,"I have the 2021 AWD SL model.  Great handling & comfortable vehicle.  The backup camera is especially nice with all-around view...I hardly ever have to turn my head to see what's behind or around me.  Many, many safety features & convenience options...wonderful! Large trunk area...especially when you put the back seats down.  A/C works great & quickly.  I have the Champagne Silver metallic color...great for hiding dust/dirt & looks classy.  I would have given it 5 stars but I don't like that you have to have the remote so close by to automatically operate the doors.  And the vehicle sits a little high for an average to short person or someone with back issues... but you can program the driver seat to lower upon exiting...so that helps.  I had also considered the Honda CR-V, Mazda CX-5, or a Subaru.  Glad I went with this one.  I bought it in March 2021 & still love it now in Dec 2021."
Rogue,2 out of 5 stars,"Just got the 2021 rogue sv (traded in my 18 sv). Dealer went over all the new NIFTY  features but never highlighted the removal of some important features of the 18.

This includes, 

Power tailgate
Heated seats
Separated back cargo

I'm also not happy with the location of the ac vents mainly the middle ones.  The bottom lip of the screen blocks the top of the vents and I feel like portion of the air bounces off and is lost"
Rogue,5 out of 5 stars,"The SV AWD has changed on some of the options. If you want heated seats, roof rails, and a cargo cover, you have to get the SV premium package now. I dislike how they made the cargo floor base with a solid mat cover instead of the dual base divided cover with  a hidden storage space underneath. I don’t care for the chocolate brown dashboard and door trim, especially on a gunmetal gray car. I still love the Nissan Rogue SV AWD but miss the extras that I had before."
Rogue,4 out of 5 stars,I love how it rides...beautiful inside with full sunroof..I dont like the shifter putting into neutral...I have problems with it..
Rogue,5 out of 5 stars,Great exterior look and sleek design. The all leather interior makes it feel like a luxury SUV without the price tag attached.
Rogue,5 out of 5 stars,"Let me Start by saying this is our third rogue. I have owned a Nissan Rogue through practically each iteration and I must say I’m overall very impressed by the improvement this vehicle has made over my 2015. The material quality, technology and just overall look of this vehicle is a significant step forward over the last generation. Our last rogue was traded with just over 100,000 miles and minus basic wear and tear it was a great all around suv. Only complaint I have is I wish they still had the hybrid option available."
Rogue,5 out of 5 stars,It has a lot of space and it has a lot of features. it has a power moonroof and panoramic moonroof for the front and back. The moonroof is standard on the SV model and up. i own the SL AWD and it is really good. It has a lot of space especially with the seats folded down and it has smooth braking and a soft ride. it is really good with bumpy roads and I would highly recommend this car. it is a really nice car for the compact SUV market.
Rogue,5 out of 5 stars,"We love the new design line of this SUV, it is a vehicle that represents its value, at the same time robust as a large truck, with a lot of comforts, I just hope it will be efficient in service and quality over the years."
Rogue,5 out of 5 stars,"We just a bought our 2021 rogue SV at MSRP $30,800 from a local dealership and currently have 3k miles on it and love it! It gets excellent mpg's and has a lot of tech that you cannot find from the competition at this price point. We hope to have it for a very long time as it's been a great addition to our growing family. It is a Nissan so it should be very reliable if you keep up on the maintenance."
Rogue,4 out of 5 stars,I went across country in a 2021 rogue sv. Very enjoyable riding . Panaramic sunroof was great for mountain areas . Never saw problem with power but only carrying  luggage of clothing for me and wife .👍
Rogue,5 out of 5 stars,This SUV has it all. Leather Heated Seats and Stirring Wheel. Bose Ten Speaker Audio System. Full Moon Roof. Cameras all around the Car. Power Liftgate. Sirius XM Radio. The 40/60 Back Seats fold down easily. 19” Wheels.
Rogue,1 out of 5 stars,"Great Small SVU, Except for Climate Control.  It is now back for the third time to Napleton Nissan for Heat / Cooling problems.  At first good, then only super hot unless set to lowest setting (Lo) First time nothing done because they could not duplicate problem.  Second time they saw it on super hot both sides all the time.  The said Nissan first requires them to reprogram the computer controller. (why not do that the first time?) Still problems with at 70 degree swing in air temp out of drivers vent on a 45 minute trip to dealer (had photos of car setting and thermometer digital read out that I showed them.)The car was putting out 52 degree air at the dealer when set at 68 when I turned it over to them.  Again they cannot duplicate..  My pictures time and date stamped from that day did NO GOOD.  My first and LAST Nissan"
Rogue,4 out of 5 stars,"I bought a 21 Nissan Rogue Platinum a couple months ago and I have been satisfied with my car, it has what I was looking for."
Rogue,1 out of 5 stars,My 2021 Nissan rouge gets stuck in gear and the rpms shoot up to 5-7 thousand rpm. Nissan says they there is nothing wrong. I had a bottom end knock a few days before which they said was normal operation. Very disappointed as this car is only 2 months old and only has 900km on it
Rogue,5 out of 5 stars,This is my first car and I am really happy to have it. It's smart and look fantastic with my favourite Orange color ❤️
Rogue,3 out of 5 stars,New CVT not working.Service engine notifications. POORLY DONE INSTALLATION OF INTERRIOR LIGHTS.
Rogue,5 out of 5 stars,The radio is not a great option but overall nice little car if you looking for a small compact suv
Rogue,1 out of 5 stars,"I bought 2021 Nissan Rogue SV premium
The car doesnt even have 13 thousand km on it I had check engine lite come on. Brought it to the dealership they said 2 days later I need brand new engine no car for 12 weeks!"
Rogue,4 out of 5 stars,"I took one for a test drive.  I own a 2016 Rogue SV and was excited to drive the new one.  Handling, ride, road noise were all big improvements.  The downside was I felt way more cramped than in my 2016 Rogue.  I'm 6'1 and 240 and I just wouldn't feel comfortable.  The cargo space seemed about the same, maybe smaller.  I wouldn't purchase due to the new model being slightly smaller."
Rogue,5 out of 5 stars,Perfect vehicle for our needs.
Rogue,3 out of 5 stars,"The 2WD SV is my company car... It does everything this kind of vehicle should do. Before this I had a 2014 Ford Escape Titanium which I owned.  Here is how it compares to the escape:

Tech features:
It's not fair to compared a 2014 to a 2021 model, and I'm sure Ford offers some of this in the new Escape, but here is what I like about the Rouge: 
Pro pilot assist- I dig it.  It allows me to devote some of the attention I would have paid to making sure I was centered in my lane and watching the break lights of the vehicle in front of me to looking further up the road to plan which lane I need to be in to get to my exit or avoid slow-downs.  

The 360 degree camera-  I like it.  Very helpful for parking.

Android Auto- most Auto manufacturer Nav systems suck anyway.  All I really want is to have my Google maps from my phone on a bigger screen where I can see it without looking down at my phone, Great!

The stereo- Not as good as the premium system in the Escape, but unless you're a bass-head there's no reason one can't enjoy listening to music on the road with this system.

Interior: It feels kind of fancy. its got a lot of stitching and leather-ish looking surfaces. on the dash and doors. The Cloth upholstery feels soft and durable at the same time, and looks good. 
The cargo space seems more usable than the Escape.  I have an easier time loading bikes and other large objects in the Rouge than in the escape. I don't know if it has more cargo space or it's just the shape.

Driving:  Both the Rouge and the Escape handle admirably well for a Crossover, they're pretty much equal as far as handling goes. My Escape had a 2.0 liter turbo charged engine, but I test drove the 1.6.  Both accelerated better than the Rouge.  The 2.0 Escape had a lot more power. The 1.6 was similar in terms of horse power, but felt a lot faster due to the torque band of the turbo charger and the transmission.  The Rouge just isn't good in terms of power, and the way the CVT delivers it.  The paddles they put on the steering column so I can pretend to shift like a big boy are just an insult to my intelligence, don't placate me like a child Nissan!
The Rouge is efficient for it's size, but I suspect they could have greatly improved the driving experience  by offering a smaller engine with a Turbo and an 8 or 10 speed automatic transmission with only marginal impact on MPG. 

Conclusion: It's a nice, comfortable car that is easy to drive & live with.  I think where they chose to save money to undercut the competition on price was to neglect the power-train... probably not a bad business decision because most of their target market will never push hard enough on the gas pedal on the way to soccer practice or the grocery store to notice the difference. Personally, I like it for a work vehicle someone else is paying for, but if it were my own money, I wouldn't by a CVT unless it were attached to a hybrid power-train like in the Ford Maverick or Subaru Crosstreck to really save some gas, Either that or if you prefer power, a regular transmission with a turbo-charged engine.  All this CVT for efficiency nonsense is a lazy half measure."
Rogue,5 out of 5 stars,Feels great to drive!
Rogue,5 out of 5 stars,Be ready to get one when u go
Rogue,1 out of 5 stars,"The car is technology advanced but an absolute nightmare to drive.
Steering issues pulling vague feel just vile.
The car gives me no sense that the security and driver safety components even work been almost hit backing out of a parking space yet has rear traffic alerts and sensors.
Nissan refuses to do anything so filed a BBB complaint.
Should have got a Bronco Sport guys."
Rogue,5 out of 5 stars,"Great car
Our second Rogue"
Rogue,5 out of 5 stars,Love every aspect of it.
Rogue,1 out of 5 stars,front windshield washer SUCKS who ever came up with this ideal is an idiot
Rogue,5 out of 5 stars,Price appropriately
Rogue,2 out of 5 stars,"You think with all the extras in my new 2021 premium they would have a better factory command start. Mine never works every now and then it might. And you can never tell if it does start because the key fob doesn’t beep or anything. Even when I stand beside the vehicle it won’t start unless it feels like it. As for the starter app. That is faulty too. App tells you door is locked, but vehicle doesn’t start because I don’t get a notification until after I go out and physically start the vehicle. Then! I get the notification. And no it is not cold outside! My 2014 Equinox starts great with its cheap and on command start package. By the way I work in AUTOBODY"
Rogue,5 out of 5 stars,"Great ride, great on gas, second rogue and love it"
Rogue,5 out of 5 stars,I like this SUV. It will take a while for me to get used to bells and whistles of this vehicle.
Rogue,5 out of 5 stars,Truly enjoying my new Rogue!
Rogue,5 out of 5 stars,This Rogue is peppy and comfortable riding!
Rogue,5 out of 5 stars,I’ve always wanted an SUV and my Nissan Rogue did not disappoint. I got the premium package and I love everything about it.
Rogue,1 out of 5 stars,This car is riddles with issues. Check engine light constantly comes on during cold weather. Had a few instance where the car decelerating when trying to accelerate and merging into traffic. Very dangerous and feel frustrated since it’s a brand new car. Will try to get Lemon law and get rid of it ASAP!
Rogue,4 out of 5 stars,"I bought my 2021 Nissan Rogue in December of 2021, it is now April 2022. It drives nice an has decent road manners however, acceleration is poor unless the vehicle is in sport mode. When driving down the highway in sport mode it has difficulty finding a gear that it’s happy which and the RPMs shoot up between 5000 & 7000 and just maintains there until you shift back to normal drive mode. Fuel economy is great much better than my previous Armada, I average about 28mpg (I have a lead foot). Interior quality for the SV trim with premium package is really nice and has great looking materials and finishes, the only complaint with the interior is the shift knob. I can shift the knob just fine but the Park button on top is already fading. I understand as things age they fade and discolor but the car is only 4 months old. Wish the vehicle had wireless apple car play and android auto, seems dated to have to plug the phone in. I consider this vehicle to be tough, it currently has almost 7000 miles on it and haven’t had any issue other than the above stated transmission/acceleration issues. I once ran over top of a deer doing 75 mph when the car beside me hit it and flung it in my lane. No exterior damage or undercarriage damage was noted when taken to the dealership, alignment was still spot on and no check engine lights came on."
